IDU,row_spacing,plant_spacing,rmse,points_expected,points_found,area_missing_pct
26377000AS0005,2.5,1.1,1.359,3470.0,1016.0,70.72
26377000AS0037,2.5,1.2,1.152,383.0,228.0,40.47
26377000AS0080,2.4,0.8,1.116,2544.0,1766.0,30.58
26377000AS0117,2.5,1.1,1.271,611.0,290.0,52.54
26377000AS0132,2.5,0.8,1.118,1624.0,1149.0,29.25
26377000AS0222,2.4,0.8,1.017,2229.0,1851.0,16.96
26377000AS0226,1.9,1.0,1.386,4310.0,1111.0,74.22
26377000AS0273,2.4,1.1,1.217,325.0,175.0,46.15
26377000AS0289,1.6,0.8,1.18,5523.0,3308.0,40.11
26377000AS0331,2.5,0.9,1.041,1715.0,1283.0,25.19
26377000AT0066,2.5,0.8,1.163,3423.0,2286.0,33.22
26377000AT0074,1.6,0.8,1.075,1227.0,951.0,22.49
26377000AT0088,1.3,1.2,1.318,2973.0,1231.0,58.59
26377000AT0120,2.5,0.9,1.065,3001.0,2346.0,21.83
26377000AT0121,2.2,0.8,1.027,1941.0,1608.0,17.16
26377000AT0158,1.3,1.0,1.076,2133.0,1674.0,21.52
26377000AT0167,2.2,0.9,1.218,3819.0,2171.0,43.15
26377000AT0240,2.5,0.8,1.13,1620.0,1136.0,29.88
26377000AT0333,1.7,0.8,1.058,859.0,724.0,15.72
26377000AV0025,2.5,1.2,1.438,2689.0,363.0,86.5
26377000AV0065,2.1,1.1,0.836,27.0,24.0,11.11
26377000AW0099,2.4,0.8,1.104,6494.0,4654.0,28.33
26377000AW0123,1.2,1.1,1.264,16606.0,8543.0,48.55
26377000AX0026,2.5,0.8,1.142,911.0,623.0,31.61
26377000AX0027,1.4,0.8,1.101,1088.0,793.0,27.11
26377000AX0069,2.5,0.8,1.045,8632.0,6940.0,19.6
26377000AX0147,2.1,0.8,1.088,3555.0,2759.0,22.39
26377000AY0116,2.2,0.8,1.224,345.0,187.0,45.8
26377000AY0117,2.5,0.8,1.23,1047.0,548.0,47.66
26377000AY0127,2.5,1.0,1.172,8016.0,5253.0,34.47
26377000AY0168,2.4,1.2,1.224,1162.0,682.0,41.31
26377000AY0188,2.5,1.1,1.132,973.0,697.0,28.37
26377000AY0227,2.3,1.1,1.254,205.0,90.0,56.1
26377000AY0245,1.3,0.8,1.167,6730.0,4305.0,36.03
26377000AY0355,1.7,0.8,1.086,10230.0,7928.0,22.5
26377000ZA0067,2.2,1.2,1.332,3646.0,1440.0,60.5
26377000ZA0092,2.5,1.2,1.473,2229.0,156.0,93.0
26377000ZA0101,2.5,0.8,1.412,9383.0,1729.0,81.57
26377000ZA0103,1.2,0.8,1.329,6643.0,2532.0,61.88
26377000ZA0126,2.5,0.8,1.164,2644.0,1639.0,38.01
26377000ZA0148,2.2,0.8,1.068,15285.0,11803.0,22.78
26377000ZB0028,2.4,0.8,1.274,6529.0,2893.0,55.69
26377000ZB0032,2.4,0.8,1.111,3659.0,2643.0,27.77
26377000ZC0059,2.5,0.9,1.239,2412.0,1056.0,56.22
263800000C0656,1.7,0.9,0.933,532.0,473.0,11.09
263800000C0682,2.0,0.9,0.996,2541.0,2031.0,20.07
263800000C0776,2.4,1.0,1.132,1948.0,1330.0,31.72
263800000C0841,2.4,0.9,0.934,372.0,326.0,12.37
263800000C0936,2.3,0.8,1.216,2690.0,1370.0,49.07
263800000C0941,2.3,0.6,0.871,834.0,640.0,23.26
263800000C1569,2.2,0.6,0.936,566.0,482.0,14.84
263800000C1806,2.3,0.8,1.11,6888.0,4670.0,32.2
263800000C2228,1.9,0.8,0.867,94.0,87.0,7.45
263800000D0009,2.2,0.6,0.841,325.0,311.0,4.31
263800000D0025,2.4,0.7,0.895,1155.0,1049.0,9.18
263800000D0053,2.2,0.7,0.933,421.0,357.0,15.2
263800000D0072,1.9,0.8,0.984,3606.0,3129.0,13.23
263800000D0080,1.9,0.8,0.939,436.0,398.0,8.72
263800000D0093,2.5,1.0,1.246,403.0,211.0,47.64
263800000D0563,1.9,1.1,1.376,929.0,263.0,71.69
263800000D0614,1.6,0.5,1.27,62.0,29.0,53.23
263800000G0083,2.1,0.7,0.909,1294.0,1099.0,15.07
840020000A0062,2.5,1.2,1.41,1012.0,206.0,79.64
840020000A0185,2.0,0.8,1.452,4868.0,592.0,87.84
840020000A0202,2.5,0.8,1.191,5758.0,3606.0,37.37
840020000A0211,1.7,0.9,1.288,1184.0,544.0,54.05
840020000A0219,2.3,0.8,1.169,1888.0,1306.0,30.83
840020000A0608,2.4,1.1,1.372,431.0,122.0,71.69
840020000A0685,2.2,1.1,1.453,1286.0,143.0,88.88
840020000A0845,2.4,0.8,1.319,2397.0,1009.0,57.91
840020000A0854,2.4,0.8,1.135,937.0,542.0,42.16
840020000A1676,2.4,0.8,1.343,12863.0,4434.0,65.53
840020000B0171,2.2,0.8,1.342,3865.0,1328.0,65.64
840020000B0174,1.5,0.8,1.273,1881.0,956.0,49.18
840020000B0449,2.3,1.2,1.489,11571.0,341.0,97.05
840020000B0513,1.8,0.8,1.411,5036.0,1126.0,77.64
840020000B0644,2.2,0.8,1.26,385.0,189.0,50.91
840020000C0158,1.7,0.8,1.405,13428.0,2905.0,78.37
840020000C0198,2.4,0.8,1.257,987.0,407.0,58.76
840020000C0261,2.4,0.8,1.351,22724.0,7792.0,65.71
840020000C0317,1.3,0.8,1.415,6243.0,1251.0,79.96
840020000C0518,2.4,0.8,1.098,4012.0,2808.0,30.01
840020000C0520,1.9,0.8,1.312,7517.0,3162.0,57.94
840020000C0525,1.9,0.8,1.407,4049.0,905.0,77.65
840030000E0027,2.5,1.2,1.321,5106.0,2059.0,59.67
840030000F0014,2.5,0.8,1.341,525.0,193.0,63.24
840030000F0126,2.4,0.8,1.118,1266.0,763.0,39.73
840030000F1086,2.4,0.8,1.248,11436.0,5964.0,47.85
840030000G0235,2.4,0.8,1.144,2336.0,1476.0,36.82
840030000G0274,1.6,0.8,1.186,575.0,382.0,33.57
840030000G0283,2.2,0.8,1.314,3019.0,1278.0,57.67
840030000G0290,2.2,1.1,1.309,284.0,117.0,58.8
84003000AB0096,2.0,0.8,1.372,12303.0,3335.0,72.89
84003000BV0056,2.5,0.8,1.128,1792.0,1245.0,30.52
84003000BX0064,2.4,0.8,1.183,3192.0,1942.0,39.16
84003000BZ0095,2.4,0.8,1.11,7565.0,5460.0,27.83
84003000BZ0101,1.3,0.8,1.156,12565.0,8363.0,33.44
84003000CI0021,1.8,0.8,1.209,33728.0,19250.0,42.93
84003000CL0057,1.1,0.8,1.225,7221.0,4356.0,39.68
84003000CL0355,2.0,0.8,1.299,4955.0,2110.0,57.42
84003000CL0446,1.8,0.8,1.19,2505.0,1656.0,33.89
84003000CO0023,2.3,0.8,1.334,3232.0,1124.0,65.22
84004000AC0246,2.1,0.9,1.106,1659.0,1064.0,35.86
84004000AE0046,2.2,0.9,1.162,550.0,362.0,34.18
84004000AH0134,2.2,0.9,1.075,4760.0,3401.0,28.55
84004000AI0036,1.8,0.9,1.09,1524.0,1153.0,24.34
84004000AI0058,2.2,0.9,0.86,3538.0,3017.0,14.73
84004000AI0165,2.2,1.1,1.195,1914.0,1021.0,46.66
84004000AK0101,1.7,0.9,1.227,3002.0,1697.0,43.47
84004000AM0028,2.2,0.9,0.962,2553.0,2226.0,12.81
84004000AM0038,2.2,0.9,0.946,5512.0,4338.0,21.3
84004000AS0045,2.2,0.9,1.275,31077.0,15364.0,50.56
84004000AS0065,2.2,0.9,1.346,2759.0,926.0,66.44
84004000AX0030,2.2,0.9,1.051,3904.0,2934.0,24.85
84004000AY0038,2.0,0.9,1.352,17499.0,5789.0,66.92
84004000BE0016,2.1,1.1,1.29,1559.0,613.0,60.68
84004000BH0042,2.2,0.9,1.231,286.0,132.0,53.85
84004000BH0055,1.5,0.9,1.135,8192.0,5759.0,29.7
84007000BS0175,2.3,0.8,1.179,763.0,452.0,40.76
84007000BS0193,2.2,0.8,1.14,893.0,579.0,35.16
84007000BS0385,2.5,0.9,1.327,3526.0,1341.0,61.97
84008000AC0148,2.1,0.8,1.054,3258.0,2598.0,20.26
84008000AE0128,2.5,0.9,1.291,3131.0,1364.0,56.44
84008000AH0169,2.3,0.8,1.119,1679.0,1207.0,28.11
84008000AI0148,2.4,0.8,1.165,2109.0,1140.0,45.95
84008000AI0237,2.5,0.8,1.044,1209.0,868.0,28.21
84008000AI0267,2.3,0.9,1.112,1349.0,1005.0,25.5
84008000AI0287,2.2,0.8,1.018,1848.0,1543.0,16.5
84008000AI0308,1.5,0.8,1.24,3586.0,1885.0,47.43
84008000AI0434,1.8,1.1,1.389,4980.0,1265.0,74.6
84008000AK0001,2.5,0.8,1.119,2041.0,1328.0,34.93
84008000AK0081,2.2,0.8,1.196,933.0,547.0,41.37
84008000AM0107,2.5,0.8,1.219,169.0,89.0,47.34
84008000AN0027,2.3,0.8,1.041,3977.0,2980.0,25.07
84008000AN0052,1.8,0.8,1.15,1183.0,805.0,31.95
84008000AN0093,2.5,0.8,1.011,183.0,152.0,16.94
84008000AN0099,2.3,0.8,1.159,1673.0,1091.0,34.79
84008000AO0049,2.2,0.8,1.209,3346.0,1827.0,45.4
84008000AO0068,2.4,1.4,1.213,1020.0,536.0,47.45
84008000AO0093,2.5,0.8,1.064,2622.0,1850.0,29.44
84008000AO0163,2.4,0.9,1.106,733.0,489.0,33.29
84008000AP0279,2.4,0.9,1.166,2065.0,1303.0,36.9
84008000AP0356,2.4,0.8,1.12,1468.0,879.0,40.12
84008000AS0005,2.3,0.8,1.051,1312.0,869.0,33.77
84008000AS0551,2.3,1.5,1.354,474.0,160.0,66.24
84008000AX0040,2.4,1.1,1.227,253.0,131.0,48.22
84008000AY0030,2.4,0.8,1.153,2809.0,1905.0,32.18
84008000AY0333,1.9,0.9,1.243,1327.0,697.0,47.48
840090000D0096,2.5,0.8,1.144,7641.0,4974.0,34.9
840090000E0201,2.2,0.8,1.193,9155.0,5877.0,35.81
840090000E0252,1.8,0.8,1.174,4934.0,3241.0,34.31
840090000G0062,1.3,0.8,1.237,6463.0,3523.0,45.49
840090000G0137,1.3,0.8,1.245,1633.0,871.0,46.66
840090000G0699,2.5,0.8,1.36,2820.0,867.0,69.26
840100000A0641,2.2,0.8,1.205,1515.0,932.0,38.48
840100000A0666,2.2,1.1,1.454,38.0,4.0,89.47
840100000A0820,2.4,0.8,1.274,1177.0,535.0,54.55
840100000A1176,1.3,0.8,1.12,4070.0,2940.0,27.76
840100000B0011,2.0,0.8,1.007,767.0,662.0,13.69
840100000B0162,2.4,0.8,1.339,12954.0,4726.0,63.52
840100000B0166,2.1,0.8,1.133,6685.0,4546.0,32.0
840110000A0425,2.1,0.8,1.198,2088.0,1259.0,39.7
840120000A0053,1.9,0.9,1.365,1322.0,369.0,72.09
840120000A0078,2.5,0.9,1.46,2419.0,223.0,90.78
840120000A0159,1.8,0.9,1.186,692.0,379.0,45.23
840120000A0245,2.5,0.9,1.131,13083.0,9182.0,29.82
840120000A0246,2.4,1.0,1.003,158.0,128.0,18.99
840120000A0293,2.2,0.9,1.217,763.0,408.0,46.53
840120000A0343,2.3,0.9,1.391,378.0,89.0,76.46
840120000A1042,2.3,0.9,1.07,3680.0,2536.0,31.09
840120000A1064,2.2,0.9,1.153,5077.0,3378.0,33.46
840120000B0739,2.1,0.9,1.168,115934.0,74544.0,35.7
84012000AB0030,2.4,0.9,1.281,439.0,207.0,52.85
84012000AB0129,1.8,1.1,1.372,1666.0,460.0,72.39
84012000AC0036,2.2,1.1,1.388,1268.0,335.0,73.58
84012000AC0038,2.2,0.9,1.027,4620.0,3470.0,24.89
84012000AD0065,2.5,1.1,1.146,518.0,313.0,39.58
84012000AD0120,2.1,0.9,1.126,4279.0,2697.0,36.97
84012000AD0173,2.4,1.0,1.091,206.0,141.0,31.55
84012000AD0284,2.2,0.9,0.97,432.0,364.0,15.74
84012000AD0313,2.2,0.9,1.132,2583.0,1752.0,32.17
84012000AD0348,2.4,0.9,0.978,762.0,593.0,22.18
84012000AD0365,2.5,0.9,1.234,1726.0,941.0,45.48
84012000AD0366,2.4,0.9,1.268,1852.0,818.0,55.83
84012000AD0405,2.5,0.9,1.24,1916.0,1034.0,46.03
84012000AD0406,2.3,1.1,1.424,1266.0,225.0,82.23
84012000AE0005,2.5,0.9,1.055,1714.0,1335.0,22.11
84012000AE0011,2.2,0.9,1.089,1805.0,1332.0,26.2
84012000AE0077,2.5,0.9,0.981,759.0,605.0,20.29
84012000AE0079,2.3,0.9,1.081,7071.0,5182.0,26.71
84012000AE0209,2.4,0.9,1.037,692.0,573.0,17.2
84012000AE0346,2.3,0.9,1.049,1375.0,1045.0,24.0
84012000AE0746,2.4,1.1,1.038,248.0,206.0,16.94
84012000AE0796,2.2,0.9,1.11,416.0,308.0,25.96
84012000AE0824,2.2,0.9,1.229,316.0,173.0,45.25
84012000AH0038,1.3,1.1,1.137,3250.0,2335.0,28.15
84012000AH0126,2.1,0.9,1.029,2848.0,2222.0,21.98
84012000AH0161,2.1,0.9,0.957,2138.0,1756.0,17.87
84012000AI0079,2.3,0.9,1.043,555.0,416.0,25.05
84012000AI0143,2.5,1.1,1.281,797.0,389.0,51.19
84012000AI0153,2.5,1.0,1.276,647.0,304.0,53.01
84012000AI0154,2.1,1.1,1.24,882.0,409.0,53.63
84012000AK0208,2.1,1.1,1.199,2974.0,1628.0,45.26
84012000AK0250,2.5,0.9,1.017,484.0,368.0,23.97
84012000AN0001,2.1,0.9,1.113,1114.0,682.0,38.78
84012000AO0020,,,,,,
84012000AO0254,2.0,0.9,0.998,2733.0,2334.0,14.6
84012000AO0300,2.1,0.9,1.229,571.0,268.0,53.06
84012000AO0309,2.5,0.9,1.102,748.0,577.0,22.86
84012000AO0404,1.3,1.1,1.208,1631.0,956.0,41.39
84012000AO0422,1.8,1.1,1.173,1753.0,1168.0,33.37
84012000AO0429,2.3,1.1,1.206,1443.0,822.0,43.04
84012000AO0600,2.5,1.1,1.292,1352.0,620.0,54.14
84012000AP0006,2.2,1.1,1.237,1277.0,627.0,50.9
84012000AP0029,2.2,1.0,1.178,1037.0,641.0,38.19
84012000AP0030,2.5,1.1,1.167,1104.0,746.0,32.43
84012000AP0187,2.2,0.9,1.071,2461.0,1784.0,27.51
84012000AR0047,2.4,1.1,1.232,405.0,194.0,52.1
84012000AR0143,2.5,0.9,1.029,1025.0,826.0,19.41
84012000AR0144,2.3,0.9,1.136,2939.0,2074.0,29.43
84012000AR0147,2.5,1.1,1.239,1802.0,961.0,46.67
84012000AR0194,2.0,1.0,1.157,3275.0,2180.0,33.44
84012000AR0221,1.8,0.9,1.093,1461.0,1079.0,26.15
84012000AR0301,2.4,0.9,1.097,3215.0,2188.0,31.94
84012000AR0382,2.2,1.1,1.09,792.0,536.0,32.32
84012000AR0440,2.3,1.1,1.343,356.0,111.0,68.82
84012000AR0496,2.4,0.9,0.938,822.0,682.0,17.03
84012000AS0314,2.1,0.9,1.252,3670.0,1920.0,47.68
84012000AS0323,1.6,1.1,1.369,727.0,224.0,69.19
84012000AS0359,2.2,1.0,1.136,2286.0,1375.0,39.85
84012000AS0391,2.3,0.9,0.868,975.0,826.0,15.28
840140000A0029,2.4,0.8,1.106,1294.0,814.0,37.09
840140000A0042,2.5,0.8,1.177,1245.0,696.0,44.1
840140000A0526,2.1,0.8,1.434,5083.0,822.0,83.83
840140000A0529,2.1,0.8,1.348,18659.0,6538.0,64.96
840140000B0003,1.7,0.8,1.215,8714.0,4922.0,43.52
840140000B0013,2.4,0.9,1.475,4697.0,268.0,94.29
840140000B0077,2.5,0.8,1.344,5365.0,1907.0,64.45
840140000B0181,2.1,0.8,1.263,22925.0,11952.0,47.86
840140000B0192,2.3,0.8,1.174,1892.0,1247.0,34.09
840140000B0258,2.4,0.8,1.358,8046.0,2473.0,69.26
840140000C0327,1.3,0.8,1.141,30734.0,20076.0,34.68
840140000C0624,2.5,0.8,1.364,399.0,108.0,72.93
840140000D0368,2.4,0.8,1.299,1223.0,468.0,61.73
840140000E0003,2.5,0.8,1.229,833.0,499.0,40.1
840140000E0352,2.0,0.8,1.196,1143.0,701.0,38.67
840140000E0383,2.5,0.8,1.213,597.0,342.0,42.71
840140000F0013,2.3,0.8,1.23,7467.0,4180.0,44.02
840140000H0520,1.9,0.8,1.326,3793.0,1551.0,59.11
840140000H0540,2.4,0.8,1.355,602.0,198.0,67.11
840140000J0178,2.1,0.8,1.268,32343.0,16469.0,49.08
840140000J0308,2.5,0.8,1.324,308.0,99.0,67.86
840140000J0311,2.0,0.8,1.183,5813.0,3599.0,38.09
840140000J0341,1.5,0.8,1.397,20697.0,5196.0,74.89
840150000A0373,2.4,0.9,1.233,573.0,234.0,59.16
840150000A0494,2.5,0.9,1.008,1594.0,1170.0,26.6
840150000A0507,2.2,0.8,1.276,5789.0,2622.0,54.71
840150000A0555,2.1,1.2,1.288,188.0,85.0,54.79
840150000A0602,2.5,1.1,1.22,19.0,9.0,52.63
840150000A0669,1.8,0.8,1.326,1023.0,397.0,61.19
840150000A0930,2.0,0.8,1.235,1447.0,727.0,49.76
840150000B0150,2.2,1.5,1.21,45.0,25.0,44.44
840150000B0174,2.3,1.5,1.45,3223.0,391.0,87.87
840150000B0269,2.1,0.8,1.476,1035.0,55.0,94.69
840150000B0745,2.3,0.8,1.292,1377.0,588.0,57.3
840160000A0059,1.6,0.8,1.111,174.0,122.0,29.89
840160000A0187,2.0,1.4,1.173,576.0,366.0,36.46
840160000A0188,2.1,1.5,1.049,426.0,314.0,26.29
840160000A0237,2.1,0.7,0.882,1401.0,1245.0,11.13
840160000A0264,2.0,0.5,0.924,537.0,423.0,21.23
840160000A0294,2.1,0.6,0.85,729.0,677.0,7.13
840160000A0295,2.0,0.6,1.004,1480.0,1207.0,18.45
840160000A0313,2.0,0.5,1.149,484.0,302.0,37.6
840160000A0370,2.3,1.5,1.152,391.0,260.0,33.5
840160000A0375,2.0,1.3,1.197,127.0,78.0,38.58
840160000A0386,2.2,0.5,1.026,1405.0,1145.0,18.51
840160000A0520,1.3,1.5,1.185,137.0,86.0,37.23
840160000A0534,2.1,1.0,1.213,555.0,285.0,48.65
840160000A0548,2.1,1.2,1.109,284.0,185.0,34.86
840160000A0553,2.1,1.0,1.143,337.0,197.0,41.54
840160000A0565,2.1,1.2,1.287,176.0,69.0,60.8
840160000A0581,2.0,1.3,1.329,302.0,89.0,70.53
840160000A0583,2.5,1.2,1.224,984.0,564.0,42.68
840160000A0665,2.5,1.4,1.257,216.0,100.0,53.7
840160000A0727,2.0,1.3,1.274,479.0,212.0,55.74
840160000A0753,2.1,1.2,1.182,696.0,410.0,41.09
840160000A0829,2.0,0.9,1.141,501.0,306.0,38.92
840160000A0859,2.3,0.7,0.978,3462.0,2843.0,17.88
840160000A0881,2.1,1.2,1.069,662.0,492.0,25.68
840160000A0940,2.0,1.0,1.098,3777.0,2470.0,34.6
840160000A0943,1.8,1.0,1.017,103.0,85.0,17.48
840160000A0946,2.0,1.1,1.054,262.0,183.0,30.15
840160000A0958,2.1,1.2,1.093,617.0,420.0,31.93
840160000A0960,2.1,1.4,1.113,222.0,145.0,34.68
840160000A0965,2.3,0.9,0.899,352.0,292.0,17.05
840160000A1084,2.0,0.6,0.871,1287.0,994.0,22.77
840160000A1107,2.4,0.7,1.167,251.0,137.0,45.42
840160000A1205,2.1,1.4,1.356,423.0,131.0,69.03
840160000A1233,2.4,1.3,1.269,3613.0,1790.0,50.46
840160000A1275,2.0,1.2,1.214,6212.0,3352.0,46.04
840160000A1327,1.9,0.5,0.795,433.0,391.0,9.7
840160000A1408,2.0,0.9,0.905,381.0,327.0,14.17
840160000A1503,2.5,1.4,1.236,33.0,18.0,45.45
840160000A1546,2.1,1.5,1.245,187.0,87.0,53.48
840160000A1553,2.1,0.8,1.086,688.0,464.0,32.56
840160000A1577,1.5,1.3,1.154,76.0,52.0,31.58
840160000A1599,2.5,1.1,1.106,196.0,129.0,34.18
840160000A1634,2.4,1.2,1.364,61.0,17.0,72.13
840160000A1722,1.7,1.1,1.223,76.0,40.0,47.37
840160000A1749,2.5,0.5,1.109,555.0,366.0,34.05
840160000A1786,2.1,0.5,0.936,2746.0,2188.0,20.32
840160000A1952,2.4,0.9,1.17,359.0,185.0,48.47
840160000A2030,2.0,1.4,1.174,146.0,90.0,38.36
840160000A2074,,,,,,
840160000A2089,2.5,0.5,1.097,181.0,104.0,42.54
840160000A2141,2.2,0.6,0.897,5379.0,4872.0,9.43
840160000A2179,2.3,0.9,1.298,2276.0,932.0,59.05
840160000D0371,2.5,0.5,0.923,700.0,583.0,16.71
840160000D0524,2.5,0.6,0.884,541.0,476.0,12.01
840160000E0185,1.9,0.8,1.33,368.0,134.0,63.59
840160000K0234,2.1,1.3,0.681,12.0,12.0,0.0
840160000L0318,1.1,0.5,0.916,1035.0,912.0,11.88
840160000L0453,2.0,1.1,1.137,387.0,236.0,39.02
840160000L0801,1.5,0.5,0.992,2081.0,1563.0,24.89
840160000L0809,2.5,0.5,1.024,1206.0,853.0,29.27
840160000L0824,1.4,0.5,0.889,2024.0,1817.0,10.23
840160000L0827,1.8,0.5,1.258,792.0,353.0,55.43
840160000L1114,2.4,0.5,0.885,1252.0,1112.0,11.18
840160000L1121,2.2,0.5,0.935,1696.0,1388.0,18.16
840160000L1168,2.3,0.6,0.774,424.0,396.0,6.6
840160000L1268,2.1,0.6,1.103,411.0,282.0,31.39
840160000L1950,2.5,0.7,1.165,1221.0,676.0,44.64
840160000L1958,2.2,0.9,1.017,712.0,508.0,28.65
840160000L2482,2.4,0.8,0.965,26039.0,22132.0,15.0
840160000L2489,1.0,0.8,1.5,1.0,0.0,100.0
840160000L2551,2.0,1.0,1.17,6954.0,4090.0,41.18
84016000AA0066,2.5,0.6,0.958,5023.0,4386.0,12.68
84016000AA0078,2.1,0.9,0.987,412.0,337.0,18.2
84016000AA0085,2.2,0.5,0.956,11350.0,9579.0,15.6
84016000AB0024,2.3,0.5,0.878,1041.0,853.0,18.06
84016000AC0026,2.2,0.6,0.924,193.0,160.0,17.1
84016000AC0031,2.2,0.5,0.852,1128.0,935.0,17.11
84016000AC0179,1.5,0.6,1.108,12967.0,8835.0,31.87
84016000AX0100,2.5,0.9,1.31,2139.0,841.0,60.68
84016000BB0027,2.3,0.6,1.108,1749.0,1141.0,34.76
840170000B0101,2.3,0.8,1.08,3345.0,2274.0,32.02
840170000B0271,2.1,0.8,1.037,315.0,263.0,16.51
840170000B0291,2.3,0.8,1.288,835.0,395.0,52.69
840170000B0475,2.5,0.8,1.033,1438.0,1067.0,25.8
840170000B0760,1.8,0.8,1.118,377.0,255.0,32.36
840170000B0857,2.5,1.0,0.947,660.0,524.0,20.61
840170000B0957,2.5,0.8,1.145,1584.0,1006.0,36.49
840170000B1034,2.3,0.8,1.167,1853.0,1166.0,37.08
840170000B1155,2.1,0.8,1.074,1819.0,1360.0,25.23
840170000B1166,2.5,0.8,1.169,1321.0,872.0,33.99
840170000B1169,1.8,0.8,1.207,5554.0,3412.0,38.57
840170000B1209,2.0,0.8,1.013,1823.0,1547.0,15.14
840170000B1437,1.9,0.8,1.136,1231.0,886.0,28.03
840170000B1639,2.3,0.9,1.024,1211.0,1012.0,16.43
840170000C0004,1.6,0.8,1.247,2462.0,1309.0,46.83
840170000C0005,2.5,0.8,1.177,350.0,209.0,40.29
840170000C0153,2.5,1.4,1.417,174.0,30.0,82.76
840170000C0194,2.4,0.8,1.195,902.0,570.0,36.81
840170000C0346,1.6,0.8,1.224,9920.0,5821.0,41.32
840170000C0397,2.2,0.8,1.129,719.0,450.0,37.41
840170000C0438,1.9,0.8,1.245,375.0,204.0,45.6
840170000C0555,1.6,0.8,1.039,812.0,634.0,21.92
840170000C0676,2.4,0.8,1.038,3393.0,2553.0,24.76
840170000C0678,2.3,1.2,1.206,1141.0,570.0,50.04
840170000C0709,1.9,0.8,1.223,3326.0,1952.0,41.31
840170000C1047,1.2,0.9,0.931,658.0,595.0,9.57
840170000C1079,1.3,0.8,1.269,4996.0,2568.0,48.6
840170000C1107,2.3,0.9,0.911,1151.0,987.0,14.25
840170000C1581,1.5,0.8,1.124,4509.0,3282.0,27.21
840170000C1620,2.5,0.8,1.186,1472.0,934.0,36.55
840170000C1657,1.6,0.8,0.914,1909.0,1784.0,6.55
840170000C1758,2.2,0.8,1.268,2413.0,1246.0,48.36
840170000D0017,2.1,1.5,1.447,2226.0,287.0,87.11
840170000D0084,1.6,0.9,0.848,953.0,891.0,6.51
840170000D0208,1.5,0.8,1.258,2513.0,1234.0,50.9
840170000D0250,2.5,0.8,1.07,2791.0,2166.0,22.39
840170000D0264,2.5,0.8,1.171,1099.0,715.0,34.94
840170000D0577,2.4,0.8,1.085,3015.0,2381.0,21.03
840170000D0587,2.5,0.8,1.181,474.0,285.0,39.87
840170000D0618,2.5,0.8,1.194,873.0,471.0,46.05
840170000D0644,2.1,0.8,1.22,4464.0,2512.0,43.73
840170000D0848,1.9,0.8,1.175,1325.0,861.0,35.02
840170000D0889,2.2,0.8,1.077,2895.0,2200.0,24.01
840170000D0915,1.7,0.8,1.104,3373.0,2553.0,24.31
840170000D0996,2.5,0.8,0.896,1726.0,1584.0,8.23
840170000D1019,1.4,0.8,0.915,2682.0,2485.0,7.35
840170000D1760,2.4,0.8,1.112,8140.0,6032.0,25.9
840170000E0558,2.0,0.8,1.056,6597.0,5114.0,22.48
840170000E0614,2.1,0.8,1.303,5072.0,2042.0,59.74
840170000E0637,1.2,1.5,1.326,3293.0,1328.0,59.67
840170000E0981,2.3,1.4,1.218,1075.0,643.0,40.19
840170000E1058,1.6,1.2,1.313,3162.0,1347.0,57.4
840170000E1095,2.5,1.3,1.266,1575.0,716.0,54.54
840170000E1299,2.3,1.3,1.168,3289.0,1862.0,43.39
840170000F1125,2.4,1.0,1.059,292.0,207.0,29.11
840170000F1141,2.1,0.8,1.143,792.0,530.0,33.08
840170000F1459,2.5,0.9,1.109,2521.0,1844.0,26.85
840170000G0046,1.9,1.5,1.322,924.0,365.0,60.5
840170000G0300,2.4,1.4,1.228,1688.0,924.0,45.26
840170000G0563,2.4,1.1,1.185,827.0,526.0,36.4
840170000G0568,2.2,1.5,1.353,3850.0,1361.0,64.65
840170000G0850,2.3,0.8,0.917,1885.0,1571.0,16.66
840170000G0861,2.2,1.5,1.318,589.0,200.0,66.04
840170000G0862,2.5,1.1,1.134,483.0,304.0,37.06
840170000G0882,2.1,1.5,1.208,54.0,35.0,35.19
840170000G0944,2.5,1.0,1.203,820.0,418.0,49.02
840170000G0945,2.2,1.1,1.225,2639.0,1505.0,42.97
840170000G0987,1.8,0.8,1.177,594.0,392.0,34.01
840170000G1177,1.5,0.8,1.198,14057.0,7913.0,43.71
840170000G1242,2.3,1.5,1.327,1303.0,499.0,61.7
840170000G1513,2.4,1.0,1.167,2635.0,1644.0,37.61
840170000H0388,2.3,1.1,1.222,1343.0,787.0,41.4
840170000H0568,2.5,0.9,1.144,1513.0,1056.0,30.2
840170000H0657,2.3,1.5,1.32,169.0,67.0,60.36
840170000H1433,2.4,1.1,1.395,1230.0,265.0,78.46
840180000C0274,,,,,,
84018000AB0125,1.8,1.5,1.309,1891.0,854.0,54.84
84018000AB0160,1.7,1.4,1.334,841.0,326.0,61.24
84018000AC0180,2.5,0.8,1.472,5031.0,301.0,94.02
84018000AC0187,2.1,1.0,1.167,595.0,385.0,35.29
84018000AD0153,2.1,1.2,1.315,99.0,39.0,60.61
84018000AE0157,1.2,0.9,1.093,6348.0,4573.0,27.96
84018000AH0037,2.1,0.8,0.975,3546.0,3068.0,13.48
84018000AH0263,2.3,0.9,1.107,975.0,614.0,37.03
84018000AI0039,2.5,0.8,1.066,1515.0,1125.0,25.74
